"year" "tas"
"1" 2006 285.553268986149
"2" 2006.08333333333 286.045930816508
"3" 2006.16666666667 286.999289832195
"4" 2006.25 287.661790652008
"5" 2006.33333333333 288.495981344725
"6" 2006.41666666667 289.267816736784
"7" 2006.5 289.623585011487
"8" 2006.58333333333 289.356453300716
"9" 2006.66666666667 288.594826542838
"10" 2006.75 287.562190131799
"11" 2006.83333333333 286.750953433925
"12" 2006.91666666667 286.09072230829
"13" 2007 285.777990802157
"14" 2007.08333333333 286.287205243438
"15" 2007.16666666667 286.864709613327
"16" 2007.25 287.72068671276
"17" 2007.33333333333 288.546837634131
"18" 2007.41666666667 289.285844759952
"19" 2007.5 289.794125573897
"20" 2007.58333333333 289.442409151314
"21" 2007.66666666667 288.932375260968
"22" 2007.75 287.892933461823
"23" 2007.83333333333 286.830832137826
"24" 2007.91666666667 286.219550261551
"25" 2008 286.324847974568
"26" 2008.08333333333 286.60091719341
"27" 2008.16666666667 287.12976341623
"28" 2008.25 287.791244719685
"29" 2008.33333333333 288.691817052887
"30" 2008.41666666667 289.424614549685
"31" 2008.5 289.885829344906
"32" 2008.58333333333 289.656798883315
"33" 2008.66666666667 288.987174634392
"34" 2008.75 287.875818379339
"35" 2008.83333333333 287.168144989776
"36" 2008.91666666667 286.551146188126
"37" 2009 286.254443542772
"38" 2009.08333333333 286.402145591061
"39" 2009.16666666667 287.118091483308
"40" 2009.25 288.008151750786
"41" 2009.33333333333 288.815337155433
"42" 2009.41666666667 289.597603618343
"43" 2009.5 289.747909459357
"44" 2009.58333333333 289.506104311441
"45" 2009.66666666667 288.8206028414
"46" 2009.75 287.770186875994
"47" 2009.83333333333 286.838975250706
"48" 2009.91666666667 286.379220215148
"49" 2010 286.027064593994
"50" 2010.08333333333 286.166269749538
"51" 2010.16666666667 286.749937783197
"52" 2010.25 287.619531382275
"53" 2010.33333333333 288.480822879537
"54" 2010.41666666667 289.219349541269
"55" 2010.5 289.557644115406
"56" 2010.58333333333 289.386107421382
"57" 2010.66666666667 288.596908058175
"58" 2010.75 287.641733385392
"59" 2010.83333333333 286.676309596531
"60" 2010.91666666667 286.101071263069
"61" 2011 285.766735068101
"62" 2011.08333333333 286.016289964397
"63" 2011.16666666667 286.79905743506
"64" 2011.25 287.580924851456
"65" 2011.33333333333 288.425243665347
"66" 2011.41666666667 289.296122990047
"67" 2011.5 289.587276074584
"68" 2011.58333333333 289.453362231312
"69" 2011.66666666667 288.803355290627
"70" 2011.75 287.734315853078
"71" 2011.83333333333 286.684016529611
"72" 2011.91666666667 285.953188103662
"73" 2012 285.737270044178
"74" 2012.08333333333 286.061216283126
"75" 2012.16666666667 286.840544402244
"76" 2012.25 287.649347570592
"77" 2012.33333333333 288.669720823087
"78" 2012.41666666667 289.381617419778
"79" 2012.5 289.783916132183
"80" 2012.58333333333 289.59705187394
"81" 2012.66666666667 288.693703058494
"82" 2012.75 287.643209199089
"83" 2012.83333333333 286.689012591032
"84" 2012.91666666667 286.08371885298
"85" 2013 286.121982535968
"86" 2013.08333333333 285.942246801861
"87" 2013.16666666667 286.598349888547
"88" 2013.25 287.46796105554
"89" 2013.33333333333 288.508990986408
"90" 2013.41666666667 289.233568714559
"91" 2013.5 289.720080236564
"92" 2013.58333333333 289.525102736305
"93" 2013.66666666667 288.683453984181
"94" 2013.75 287.720425846153
"95" 2013.83333333333 286.59119750822
"96" 2013.91666666667 286.122435202809
"97" 2014 285.749860493099
"98" 2014.08333333333 286.425278160578
"99" 2014.16666666667 286.854141044169
"100" 2014.25 287.738282832524
"101" 2014.33333333333 288.555999985584
"102" 2014.41666666667 289.390898802324
"103" 2014.5 289.819613635696
"104" 2014.58333333333 289.576562627177
"105" 2014.66666666667 288.967940185943
"106" 2014.75 287.897275469312
"107" 2014.83333333333 286.842690762713
"108" 2014.91666666667 286.354028451735
"109" 2015 286.219226575881
"110" 2015.08333333333 286.378753483268
"111" 2015.16666666667 287.248578906454
"112" 2015.25 288.06286024074
"113" 2015.33333333333 288.795373472022
"114" 2015.41666666667 289.579762755111
"115" 2015.5 289.864358402751
"116" 2015.58333333333 289.778626797336
"117" 2015.66666666667 288.89471347715
"118" 2015.75 287.809238690451
"119" 2015.83333333333 286.984477717132
"120" 2015.91666666667 286.245109666664
"121" 2016 286.083707901393
"122" 2016.08333333333 286.480879509263
"123" 2016.16666666667 287.135311185667
"124" 2016.25 287.949857657777
"125" 2016.33333333333 288.73450624338
"126" 2016.41666666667 289.487936761917
"127" 2016.5 289.905586431264
"128" 2016.58333333333 289.73776131136
"129" 2016.66666666667 289.030530172699
"130" 2016.75 287.962307837223
"131" 2016.83333333333 286.750674454143
"132" 2016.91666666667 286.222582908693
"133" 2017 286.240821092212
"134" 2017.08333333333 286.5452258204
"135" 2017.16666666667 286.911782804743
"136" 2017.25 287.974210496195
"137" 2017.33333333333 288.717182998039
"138" 2017.41666666667 289.483502154369
"139" 2017.5 289.825631645561
"140" 2017.58333333333 289.662007532273
"141" 2017.66666666667 289.09980738906
"142" 2017.75 287.993434707038
"143" 2017.83333333333 286.963266441688
"144" 2017.91666666667 286.595759950506
"145" 2018 286.277452850177
"146" 2018.08333333333 286.587032116121
"147" 2018.16666666667 287.301158235732
"148" 2018.25 287.897252965867
"149" 2018.33333333333 288.780371478592
"150" 2018.41666666667 289.403315412648
"151" 2018.5 289.877250075534
"152" 2018.58333333333 289.716160358505
"153" 2018.66666666667 289.005421926892
"154" 2018.75 287.840725738274
"155" 2018.83333333333 286.981648671575
"156" 2018.91666666667 286.36223924635
"157" 2019 286.065392916103
"158" 2019.08333333333 286.44076236793
"159" 2019.16666666667 287.141317466455
