"year" "tas"
"1" 2006 284.864278358887
"2" 2006.08333333333 285.091637926992
"3" 2006.16666666667 285.853050627844
"4" 2006.25 286.939973347005
"5" 2006.33333333333 288.028744644619
"6" 2006.41666666667 288.751115078064
"7" 2006.5 288.815208763703
"8" 2006.58333333333 288.476429625578
"9" 2006.66666666667 287.616847849389
"10" 2006.75 286.627747485063
"11" 2006.83333333333 285.618649433872
"12" 2006.91666666667 284.667304903782
"13" 2007 284.607360547641
"14" 2007.08333333333 284.837354460468
"15" 2007.16666666667 285.569507340549
"16" 2007.25 286.685873274096
"17" 2007.33333333333 287.783307802081
"18" 2007.41666666667 288.315244593853
"19" 2007.5 288.515723694961
"20" 2007.58333333333 288.189741600447
"21" 2007.66666666667 287.54837947985
"22" 2007.75 286.450993327609
"23" 2007.83333333333 285.33295675345
"24" 2007.91666666667 284.68182723044
"25" 2008 284.402110565763
"26" 2008.08333333333 284.654090060843
"27" 2008.16666666667 285.521414678746
"28" 2008.25 286.617959458545
"29" 2008.33333333333 287.878871852989
"30" 2008.41666666667 288.503613787095
"31" 2008.5 288.605454398187
"32" 2008.58333333333 288.284910614175
"33" 2008.66666666667 287.600938201177
"34" 2008.75 286.595512306736
"35" 2008.83333333333 285.511452026768
"36" 2008.91666666667 284.995476157631
"37" 2009 284.630262249666
"38" 2009.08333333333 285.088205812462
"39" 2009.16666666667 285.897559255162
"40" 2009.25 287.025271782151
"41" 2009.33333333333 288.014813925097
"42" 2009.41666666667 288.64829816294
"43" 2009.5 288.734072291988
"44" 2009.58333333333 288.489045140192
"45" 2009.66666666667 287.697067157925
"46" 2009.75 286.957536606738
"47" 2009.83333333333 285.907207112295
"48" 2009.91666666667 284.961759397713
"49" 2010 284.809783228717
"50" 2010.08333333333 284.955313815677
"51" 2010.16666666667 285.842801906777
"52" 2010.25 287.071400358666
"53" 2010.33333333333 287.972869797325
"54" 2010.41666666667 288.652526308612
"55" 2010.5 288.676280467366
"56" 2010.58333333333 288.564238523008
"57" 2010.66666666667 287.722502181384
"58" 2010.75 286.708490313743
"59" 2010.83333333333 285.637066531205
"60" 2010.91666666667 284.882007395453
"61" 2011 284.669055213252
"62" 2011.08333333333 285.032468397723
"63" 2011.16666666667 285.724354496694
"64" 2011.25 286.901920506217
"65" 2011.33333333333 288.074305094259
"66" 2011.41666666667 288.587204263904
"67" 2011.5 288.866064392147
"68" 2011.58333333333 288.612314413196
"69" 2011.66666666667 287.786175449058
"70" 2011.75 286.802173632154
"71" 2011.83333333333 285.746161560911
"72" 2011.91666666667 285.022473307699
"73" 2012 284.831824497529
"74" 2012.08333333333 285.000882448243
"75" 2012.16666666667 285.778773914538
"76" 2012.25 286.820359150888
"77" 2012.33333333333 287.918511377471
"78" 2012.41666666667 288.552362787117
"79" 2012.5 288.788330753573
"80" 2012.58333333333 288.529604007358
"81" 2012.66666666667 287.617233271278
"82" 2012.75 286.669503878089
"83" 2012.83333333333 285.533543681984
"84" 2012.91666666667 284.784920165021
"85" 2013 284.550565344411
"86" 2013.08333333333 284.775073040198
"87" 2013.16666666667 285.505620537853
"88" 2013.25 286.747446761223
"89" 2013.33333333333 287.830537577833
"90" 2013.41666666667 288.476875991664
"91" 2013.5 288.720968764408
"92" 2013.58333333333 288.424760052604
"93" 2013.66666666667 287.706023260256
"94" 2013.75 286.694976928408
"95" 2013.83333333333 285.691437820217
"96" 2013.91666666667 285.010700862263
"97" 2014 284.709482865743
"98" 2014.08333333333 285.013676178604
"99" 2014.16666666667 285.816836913991
"100" 2014.25 286.995240290813
"101" 2014.33333333333 288.04087658377
"102" 2014.41666666667 288.636703971923
"103" 2014.5 288.734973406364
"104" 2014.58333333333 288.451124086712
"105" 2014.66666666667 287.682134295382
"106" 2014.75 286.891190993543
"107" 2014.83333333333 285.740352537065
"108" 2014.91666666667 284.985684314303
"109" 2015 284.79595540247
"110" 2015.08333333333 285.118173725818
"111" 2015.16666666667 285.852042344598
"112" 2015.25 286.810282816902
"113" 2015.33333333333 287.928901283321
"114" 2015.41666666667 288.571079261754
"115" 2015.5 288.761387244152
"116" 2015.58333333333 288.52710007825
"117" 2015.66666666667 287.82204067714
"118" 2015.75 286.755594444892
"119" 2015.83333333333 285.711781957478
"120" 2015.91666666667 285.05251995217
"121" 2016 284.789021637304
"122" 2016.08333333333 284.939546186473
"123" 2016.16666666667 285.582261286602
"124" 2016.25 286.847985171986
"125" 2016.33333333333 288.006555509242
"126" 2016.41666666667 288.64988184693
"127" 2016.5 288.749482896472
"128" 2016.58333333333 288.537900906806
"129" 2016.66666666667 287.681223473785
"130" 2016.75 286.615099806148
"131" 2016.83333333333 285.591413497035
"132" 2016.91666666667 285.03163503436
"133" 2017 284.803395718913
"134" 2017.08333333333 285.143944560378
"135" 2017.16666666667 285.926759827987
"136" 2017.25 287.001482720294
"137" 2017.33333333333 288.201509445743
"138" 2017.41666666667 288.75389874675
"139" 2017.5 288.957030025514
"140" 2017.58333333333 288.603158751558
"141" 2017.66666666667 287.915074774858
