"year" "tas"
"1" 2006 285.434519896498
"2" 2006.08333333333 285.638839770808
"3" 2006.16666666667 286.405521017425
"4" 2006.25 287.373973755029
"5" 2006.33333333333 288.323921675991
"6" 2006.41666666667 289.050039080692
"7" 2006.5 289.129322614882
"8" 2006.58333333333 288.981947252478
"9" 2006.66666666667 288.212513256099
"10" 2006.75 287.087138426458
"11" 2006.83333333333 286.123569336911
"12" 2006.91666666667 285.540003447809
"13" 2007 285.476925868492
"14" 2007.08333333333 285.498557992276
"15" 2007.16666666667 286.090267187244
"16" 2007.25 287.173587718762
"17" 2007.33333333333 288.236674875062
"18" 2007.41666666667 288.87262123176
"19" 2007.5 289.213851896106
"20" 2007.58333333333 289.086713678166
"21" 2007.66666666667 288.254787336508
"22" 2007.75 287.225602863575
"23" 2007.83333333333 286.292343382006
"24" 2007.91666666667 285.539385727829
"25" 2008 285.514397829082
"26" 2008.08333333333 285.880833226227
"27" 2008.16666666667 286.518565702318
"28" 2008.25 287.515618454079
"29" 2008.33333333333 288.396600268503
"30" 2008.41666666667 289.065531047675
"31" 2008.5 289.240665471521
"32" 2008.58333333333 289.101073599867
"33" 2008.66666666667 288.315055846035
"34" 2008.75 287.19146297537
"35" 2008.83333333333 286.303866954887
"36" 2008.91666666667 285.771496692087
"37" 2009 285.558176477344
"38" 2009.08333333333 285.944045595408
"39" 2009.16666666667 286.644140393562
"40" 2009.25 287.517682867677
"41" 2009.33333333333 288.546583223527
"42" 2009.41666666667 289.095371995785
"43" 2009.5 289.064394980029
"44" 2009.58333333333 288.895217928525
"45" 2009.66666666667 288.300294866713
"46" 2009.75 287.178471523649
"47" 2009.83333333333 286.377415463019
"48" 2009.91666666667 285.481434519678
"49" 2010 285.640623265554
"50" 2010.08333333333 285.867844844967
"51" 2010.16666666667 286.559761519376
"52" 2010.25 287.352928069213
"53" 2010.33333333333 288.410280736059
"54" 2010.41666666667 289.01608566168
"55" 2010.5 289.229796241811
"56" 2010.58333333333 289.022650488528
"57" 2010.66666666667 288.357175927981
"58" 2010.75 287.188733967451
"59" 2010.83333333333 286.028847850446
"60" 2010.91666666667 285.589834119548
"61" 2011 285.219849885703
"62" 2011.08333333333 285.430877463742
"63" 2011.16666666667 286.272372514444
"64" 2011.25 287.488472653219
"65" 2011.33333333333 288.273413507485
"66" 2011.41666666667 288.971143345634
"67" 2011.5 289.168679048855
"68" 2011.58333333333 289.021393052236
"69" 2011.66666666667 288.345381749473
"70" 2011.75 287.30753876821
"71" 2011.83333333333 286.173235229978
"72" 2011.91666666667 285.49002938652
"73" 2012 285.23753860826
"74" 2012.08333333333 285.577819168346
"75" 2012.16666666667 286.358263470059
"76" 2012.25 287.273099137712
"77" 2012.33333333333 288.281220397964
"78" 2012.41666666667 288.978220387487
"79" 2012.5 289.197898853547
"80" 2012.58333333333 288.879431688306
"81" 2012.66666666667 288.280799996499
"82" 2012.75 287.262296604716
"83" 2012.83333333333 286.179757349574
"84" 2012.91666666667 285.29003017134
"85" 2013 285.251757007825
"86" 2013.08333333333 285.654814718041
"87" 2013.16666666667 286.33648185673
"88" 2013.25 287.462468451895
"89" 2013.33333333333 288.362110689041
"90" 2013.41666666667 288.928857290959
"91" 2013.5 289.020315883934
"92" 2013.58333333333 288.807278186256
"93" 2013.66666666667 288.248768952977
"94" 2013.75 286.985588766798
"95" 2013.83333333333 286.188016559835
"96" 2013.91666666667 285.599429826756
"97" 2014 285.300845881455
"98" 2014.08333333333 285.659820733927
"99" 2014.16666666667 286.484054995318
"100" 2014.25 287.406203681337
"101" 2014.33333333333 288.444357203012
"102" 2014.41666666667 289.066183175498
"103" 2014.5 289.13526088116
"104" 2014.58333333333 289.018093762739
"105" 2014.66666666667 288.272719403862
"106" 2014.75 287.132984698891
"107" 2014.83333333333 285.92394850144
"108" 2014.91666666667 285.323997263369
"109" 2015 285.234920403301
"110" 2015.08333333333 285.452958838971
"111" 2015.16666666667 286.232656663101
"112" 2015.25 287.28210706943
"113" 2015.33333333333 288.189143924383
"114" 2015.41666666667 288.918383904935
"115" 2015.5 289.260652647689
"116" 2015.58333333333 288.977669379096
"117" 2015.66666666667 288.245005318329
"118" 2015.75 287.17061998367
"119" 2015.83333333333 286.193016297181
"120" 2015.91666666667 285.485931074755
"121" 2016 285.438814161074
"122" 2016.08333333333 285.830238131622
"123" 2016.16666666667 286.36595640608
"124" 2016.25 287.455637466961
"125" 2016.33333333333 288.318158891259
"126" 2016.41666666667 289.08715626988
"127" 2016.5 289.229997429933
"128" 2016.58333333333 289.017021767811
"129" 2016.66666666667 288.293545562675
"130" 2016.75 287.193967603151
"131" 2016.83333333333 286.127217895915
"132" 2016.91666666667 285.534031513645
"133" 2017 285.484000547906
"134" 2017.08333333333 285.763307650805
"135" 2017.16666666667 286.58082729911
"136" 2017.25 287.477106010772
"137" 2017.33333333333 288.480434422402
"138" 2017.41666666667 289.119896809273
"139" 2017.5 289.338206093028
"140" 2017.58333333333 289.119805900242
"141" 2017.66666666667 288.397619784114
"142" 2017.75 287.28543587515
"143" 2017.83333333333 286.235046435735
"144" 2017.91666666667 285.660931800117
"145" 2018 285.460422636807
"146" 2018.08333333333 286.005273204214
"147" 2018.16666666667 286.44520519103
"148" 2018.25 287.607942548431
"149" 2018.33333333333 288.380794817155
"150" 2018.41666666667 289.176808421743
"151" 2018.5 289.173743701115
"152" 2018.58333333333 289.04840721086
"153" 2018.66666666667 288.411683645923
"154" 2018.75 287.178655325287
"155" 2018.83333333333 286.039534492931
"156" 2018.91666666667 285.546641611869
"157" 2019 285.300128718836
"158" 2019.08333333333 285.495459863597
"159" 2019.16666666667 286.331934339501
"160" 2019.25 287.417928173633
"161" 2019.33333333333 288.384776216734
"162" 2019.41666666667 288.890854985768
"163" 2019.5 289.175603476095
"164" 2019.58333333333 289.008456155937
"165" 2019.66666666667 288.30018975015
"166" 2019.75 287.194759447236
"167" 2019.83333333333 286.04426996494
"168" 2019.91666666667 285.492779594982
"169" 2020 285.402052852061
